task,model,privacy_mechanism,epsilon,delta,seed,metric,value
smoker_without_charges,neural,none,inf,,3,mia_tpr_at_fpr_0.01,0.005841121495327103
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,roc_auc,0.5274007682458387
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,pr_auc,0.25149401760594936
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,accuracy,0.22014925373134328
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,precision,0.20384615384615384
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,recall,0.9636363636363636
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,f1,0.33650793650793653
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,macro_f1,0.1954032895209366
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,brier,0.1895204782485962
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,ece,0.16468513331010262
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,threshold,0.0001220954750648737
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,demographic_parity_difference,0.013154960981047958
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,equalized_odds_difference,0.07999999999999996
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,tpr_group_female,0.92
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,fpr_group_female,0.9734513274336283
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,fpr_group_male,0.97
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,group_size_female,138.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,group_size_male,130.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,mia_loss_threshold_auc,0.4865981134049379
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,mia_tpr_at_fpr_0.01,0.005841121495327103
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,achieved_epsilon,0.4926042171759174
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,3,noise_multiplier,11.5625
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,roc_auc,0.5781049935979513
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,pr_auc,0.2772363029729722
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,accuracy,0.23880597014925373
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,precision,0.20553359683794467
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,recall,0.9454545454545454
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,f1,0.33766233766233766
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,macro_f1,0.22146274777853725
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,brier,0.17893747985363007
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,ece,0.1338929325453381
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,threshold,0.025924130600301465
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,demographic_parity_difference,0.06387959866220738
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,equalized_odds_difference,0.12
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,tpr_group_female,0.88
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,fpr_group_female,0.9203539823008849
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,fpr_group_male,0.97
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,group_size_female,138.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,group_size_male,130.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,mia_loss_threshold_auc,0.48937482563816437
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,mia_tpr_at_fpr_0.01,0.004672897196261682
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,achieved_epsilon,1.9979365212033011
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,3,noise_multiplier,3.37890625
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,roc_auc,0.5878361075544174
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,pr_auc,0.2770897424229155
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,accuracy,0.26865671641791045
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,precision,0.20253164556962025
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,recall,0.8727272727272727
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,f1,0.3287671232876712
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,macro_f1,0.2627442173815405
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,brier,0.17635215818881989
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,ece,0.12543132290966919
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,threshold,0.04409465193748474
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,demographic_parity_difference,0.2096989966555184
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,equalized_odds_difference,0.28
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,tpr_group_female,0.72
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,fpr_group_female,0.7964601769911505
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,fpr_group_male,0.99
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,group_size_female,138.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,group_size_male,130.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,mia_loss_threshold_auc,0.4908786964709164
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,mia_tpr_at_fpr_0.01,0.005841121495327103
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,achieved_epsilon,5.996399562124039
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,3,noise_multiplier,1.483154296875
smoker_without_charges,dummy,none,inf,,4,roc_auc,0.5
smoker_without_charges,dummy,none,inf,,4,pr_auc,0.20522388059701493
smoker_without_charges,dummy,none,inf,,4,accuracy,0.20522388059701493
smoker_without_charges,dummy,none,inf,,4,precision,0.20522388059701493
smoker_without_charges,dummy,none,inf,,4,recall,1.0
smoker_without_charges,dummy,none,inf,,4,f1,0.34055727554179566
smoker_without_charges,dummy,none,inf,,4,macro_f1,0.17027863777089783
smoker_without_charges,dummy,none,inf,,4,brier,0.16310765507122435
smoker_without_charges,dummy,none,inf,,4,ece,0.000784628260566328
smoker_without_charges,dummy,none,inf,,4,threshold,0.204439
smoker_without_charges,dummy,none,inf,,4,demographic_parity_difference,0.0
smoker_without_charges,dummy,none,inf,,4,equalized_odds_difference,0.0
smoker_without_charges,dummy,none,inf,,4,tpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,4,tpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,4,fpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,4,fpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,4,group_size_female,132.0
smoker_without_charges,dummy,none,inf,,4,group_size_male,136.0
smoker_without_charges,logistic,none,inf,,4,roc_auc,0.5443448570209133
smoker_without_charges,logistic,none,inf,,4,pr_auc,0.23049189163686257
smoker_without_charges,logistic,none,inf,,4,accuracy,0.40671641791044777
smoker_without_charges,logistic,none,inf,,4,precision,0.22631578947368422
smoker_without_charges,logistic,none,inf,,4,recall,0.7818181818181819
smoker_without_charges,logistic,none,inf,,4,f1,0.3510204081632653
smoker_without_charges,logistic,none,inf,,4,macro_f1,0.4023143277929728
smoker_without_charges,logistic,none,inf,,4,brier,0.163059446577206
smoker_without_charges,logistic,none,inf,,4,ece,0.012841150741580926
smoker_without_charges,logistic,none,inf,,4,threshold,0.16322692462311558
smoker_without_charges,logistic,none,inf,,4,demographic_parity_difference,0.5909090909090908
smoker_without_charges,logistic,none,inf,,4,equalized_odds_difference,0.6111111111111112
smoker_without_charges,logistic,none,inf,,4,tpr_group_female,0.5
smoker_without_charges,logistic,none,inf,,4,tpr_group_male,1.0
smoker_without_charges,logistic,none,inf,,4,fpr_group_female,0.3888888888888889
smoker_without_charges,logistic,none,inf,,4,fpr_group_male,1.0
smoker_without_charges,logistic,none,inf,,4,group_size_female,132.0
smoker_without_charges,logistic,none,inf,,4,group_size_male,136.0
smoker_without_charges,svm,none,inf,,4,roc_auc,0.5068715322236449
smoker_without_charges,svm,none,inf,,4,pr_auc,0.22098033716884669
smoker_without_charges,svm,none,inf,,4,accuracy,0.24253731343283583
smoker_without_charges,svm,none,inf,,4,precision,0.20866141732283464
smoker_without_charges,svm,none,inf,,4,recall,0.9636363636363636
smoker_without_charges,svm,none,inf,,4,f1,0.343042071197411
smoker_without_charges,svm,none,inf,,4,macro_f1,0.2243844717220535
smoker_without_charges,svm,none,inf,,4,brier,0.16310294101164835
smoker_without_charges,svm,none,inf,,4,ece,0.0022853188005555825
smoker_without_charges,svm,none,inf,,4,threshold,0.20340026633165828
smoker_without_charges,svm,none,inf,,4,demographic_parity_difference,0.04634581105169344
smoker_without_charges,svm,none,inf,,4,equalized_odds_difference,0.05476190476190479
smoker_without_charges,svm,none,inf,,4,tpr_group_female,0.9583333333333334
smoker_without_charges,svm,none,inf,,4,tpr_group_male,0.967741935483871
smoker_without_charges,svm,none,inf,,4,fpr_group_female,0.9166666666666666
smoker_without_charges,svm,none,inf,,4,fpr_group_male,0.9714285714285714
smoker_without_charges,svm,none,inf,,4,group_size_female,132.0
smoker_without_charges,svm,none,inf,,4,group_size_male,136.0
smoker_without_charges,gradient_boosting,none,inf,,4,roc_auc,0.5172001707212975
smoker_without_charges,gradient_boosting,none,inf,,4,pr_auc,0.20918845858672291
smoker_without_charges,gradient_boosting,none,inf,,4,accuracy,0.332089552238806
smoker_without_charges,gradient_boosting,none,inf,,4,precision,0.20476190476190476
smoker_without_charges,gradient_boosting,none,inf,,4,recall,0.7818181818181819
smoker_without_charges,gradient_boosting,none,inf,,4,f1,0.32452830188679244
smoker_without_charges,gradient_boosting,none,inf,,4,macro_f1,0.3320058483603704
smoker_without_charges,gradient_boosting,none,inf,,4,brier,0.20552023643614342
smoker_without_charges,gradient_boosting,none,inf,,4,ece,0.1377686774267257
smoker_without_charges,gradient_boosting,none,inf,,4,threshold,0.035716301507537684
smoker_without_charges,gradient_boosting,none,inf,,4,demographic_parity_difference,0.21546345811051693
smoker_without_charges,gradient_boosting,none,inf,,4,equalized_odds_difference,0.21931216931216935
smoker_without_charges,gradient_boosting,none,inf,,4,tpr_group_female,0.6666666666666666
smoker_without_charges,gradient_boosting,none,inf,,4,tpr_group_male,0.8709677419354839
smoker_without_charges,gradient_boosting,none,inf,,4,fpr_group_female,0.6759259259259259
smoker_without_charges,gradient_boosting,none,inf,,4,fpr_group_male,0.8952380952380953
smoker_without_charges,gradient_boosting,none,inf,,4,group_size_female,132.0
smoker_without_charges,gradient_boosting,none,inf,,4,group_size_male,136.0
smoker_without_charges,neural,none,inf,,4,roc_auc,0.5208706786171574
smoker_without_charges,neural,none,inf,,4,pr_auc,0.22938746396229764
smoker_without_charges,neural,none,inf,,4,accuracy,0.48507462686567165
smoker_without_charges,neural,none,inf,,4,precision,0.23225806451612904
smoker_without_charges,neural,none,inf,,4,recall,0.6545454545454545
smoker_without_charges,neural,none,inf,,4,f1,0.34285714285714286
smoker_without_charges,neural,none,inf,,4,macro_f1,0.45977212971078
smoker_without_charges,neural,none,inf,,4,brier,0.16408558189868927
smoker_without_charges,neural,none,inf,,4,ece,0.02093322555631843
smoker_without_charges,neural,none,inf,,4,threshold,0.19370534716539048
smoker_without_charges,neural,none,inf,,4,demographic_parity_difference,0.6321301247771836
smoker_without_charges,neural,none,inf,,4,equalized_odds_difference,0.6438172043010753
smoker_without_charges,neural,none,inf,,4,tpr_group_female,0.2916666666666667
smoker_without_charges,neural,none,inf,,4,tpr_group_male,0.9354838709677419
smoker_without_charges,neural,none,inf,,4,fpr_group_female,0.25
smoker_without_charges,neural,none,inf,,4,fpr_group_male,0.8761904761904762
smoker_without_charges,neural,none,inf,,4,group_size_female,132.0
smoker_without_charges,neural,none,inf,,4,group_size_male,136.0
smoker_without_charges,neural,none,inf,,4,mia_loss_threshold_auc,0.5094634886316084
smoker_without_charges,neural,none,inf,,4,mia_tpr_at_fpr_0.01,0.007009345794392523
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,roc_auc,0.45676483141271873
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,pr_auc,0.19542119410040137
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,accuracy,0.208955223880597
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,precision,0.20152091254752852
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,recall,0.9636363636363636
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,f1,0.3333333333333333
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,macro_f1,0.18042813455657492
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,brier,0.19548729062080383
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,ece,0.17471182543815655
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,threshold,0.002195502597436159
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,demographic_parity_difference,0.006907308377896659
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,equalized_odds_difference,0.06451612903225812
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,tpr_group_female,1.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,tpr_group_male,0.9354838709677419
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,fpr_group_female,0.9814814814814815
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,fpr_group_male,0.9904761904761905
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,group_size_female,132.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,group_size_male,136.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,mia_loss_threshold_auc,0.5289658599525736
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,mia_tpr_at_fpr_0.01,0.015186915887850467
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,achieved_epsilon,0.4926042171759174
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,4,noise_multiplier,11.5625
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,roc_auc,0.48826291079812206
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,pr_auc,0.20323245505400223
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,accuracy,0.21641791044776118
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,precision,0.20754716981132076
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,recall,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,f1,0.34375
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,macro_f1,0.1857638888888889
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,brier,0.18370673060417175
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,ece,0.14326513311200179
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,threshold,0.02363306082710249
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,demographic_parity_difference,0.022727272727272707
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,equalized_odds_difference,0.02777777777777779
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,tpr_group_female,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,fpr_group_female,0.9722222222222222
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,fpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,group_size_female,132.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,group_size_male,136.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,mia_loss_threshold_auc,0.5199949435067652
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,mia_tpr_at_fpr_0.01,0.008177570093457943
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,achieved_epsilon,1.9979365212033011
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,4,noise_multiplier,3.37890625
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,roc_auc,0.5078104993597952
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,pr_auc,0.21200858736490852
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,accuracy,0.21641791044776118
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,precision,0.20754716981132076
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,recall,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,f1,0.34375
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,macro_f1,0.1857638888888889
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,brier,0.18062928318977356
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,ece,0.13139865426485664
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,threshold,0.03221987034357972
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,demographic_parity_difference,0.022727272727272707
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,equalized_odds_difference,0.02777777777777779
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,tpr_group_female,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,fpr_group_female,0.9722222222222222
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,fpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,4,group_size_female,132.0
